gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Endothelial ACKR1	Endothelial SEMA3G	Fibroblast C7	Fibroblast dS	Fibroblast eS	Lymphoid	Myeloid	PV MYH11	PV STEAP4	epi_Ciliated	epi_Ciliated LRG5	epi_Glandular	epi_Glandular_secretory	epi_Lumenal 1	epi_Lumenal 2	epi_Pre-ciliated	epi_SOX9	epi_SOX9_LGR5	epi_SOX9_prolif	uSMC
IL6R	P08887	True	IL6RA_HUMAN	IL6_receptor	CPI-SC0E81D7329	IL6R	0.071	0.015	0.009	0.058	0.008	0.039	0.341	0.172	0.075	0.311	0.192	0.358	0.294	0.034	0.094	0.318	0.36	0.151	0.276	0.012
IL7R	P16871	True	IL7RA_HUMAN	IL7_receptor	CPI-SC0089DC473	IL7R	0.0	0.0	0.0	0.0	0.006	0.232	0.152	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.004	0.0	0.0	0.004	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B991F6B1	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC034D4CF73	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0EC720659	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A18569E5	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B6D93CD4	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC01BE5E1F7	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC027EF0F68	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC00942962B	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC039737584	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC028882919	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC07707E049	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC076898564	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0AA500B63	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC09E4E673B	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC008D5E4B2	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC090152EEE	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0E9AA9087	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0AA90A03B	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A7864078	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0756B421F	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0096917A2	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CC8A2F79	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC030087D4F	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0F1833AC0	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0BFDE14E9	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC05590EDD3	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CED85DDE	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0DA063880	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0251EEF61	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC07F654CB3	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC059D160BE	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0E03C13D1	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B4771D76	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC068FFC547	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FCB8DFBB	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC050CC3A3F	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A210DC1F	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FD500AF3	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0C91660AB	ITGB1	0.123	0.05	0.0	0.0	0.008	0.01	0.017	0.062	0.0	0.01	0.006	0.009	0.0	0.011	0.017	0.013	0.009	0.031	0.011	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC06DCE672A	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D3C68BD6	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC015ECCD97	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C1E494D6	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC015ED6B05	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0A5E87289	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044B5BE16	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01539071B	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044916391	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC037038602	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC04FF0CDA1	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E8C3A996	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	ITGB1	0.0	0.0	0.327	0.007	0.008	0.012	0.0	0.06	0.14	0.0	0.0	0.0	0.0	0.003	0.0	0.004	0.0	0.0	0.005	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC071163509	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E83A4B71	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0AB5FBF10	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C841033A	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC065DB6486	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0713C9654	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC073A7317A	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC01E6BE079	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC050F64BB5	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC01C274A51	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0EA8ABCFD	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	ITGB1	0.162	0.284	0.096	0.275	0.116	0.485	0.051	0.44	0.806	0.044	0.076	0.239	0.095	0.117	0.224	0.027	0.136	0.124	0.084	0.266
