gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Endothelial ACKR1	Endothelial SEMA3G	Fibroblast C7	Fibroblast dS	Fibroblast eS	Lymphoid	Myeloid	PV MYH11	PV STEAP4	epi_Ciliated	epi_Ciliated LRG5	epi_Glandular	epi_Glandular_secretory	epi_Lumenal 1	epi_Lumenal 2	epi_Pre-ciliated	epi_SOX9	epi_SOX9_LGR5	epi_SOX9_prolif	uSMC
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC03754EC20	LRP5	0.02	0.05	0.01	0.02	0.0	0.01	0.01	0.0	0.03	0.06	0.26	0.13	0.04	0.21	0.27	0.224	0.28	0.3	0.36	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC032AE5D59	LRP5	0.02	0.05	0.01	0.02	0.0	0.01	0.01	0.0	0.03	0.06	0.26	0.13	0.04	0.21	0.27	0.224	0.28	0.3	0.36	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC0F9CBA955	LRP5	0.02	0.05	0.01	0.02	0.0	0.01	0.01	0.0	0.03	0.06	0.26	0.13	0.04	0.21	0.27	0.224	0.28	0.3	0.36	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC0B092EF65	LRP5	0.02	0.05	0.01	0.02	0.0	0.01	0.01	0.0	0.03	0.06	0.26	0.13	0.04	0.21	0.27	0.224	0.28	0.3	0.36	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC0B1D0028B	LRP5	0.02	0.05	0.01	0.02	0.0	0.01	0.01	0.0	0.03	0.06	0.26	0.13	0.04	0.21	0.27	0.224	0.28	0.3	0.36	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC08496F2AE	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0A27844A8	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0A070755C	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC02D16C89A	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC08EAA7ADA	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC010EF74F3	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0C945DA9F	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC01D1E05E8	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0FE1FBFB5	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC04CBB7552	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0DFEAE26D	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0C61B7F73	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC06EFA5CC2	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0FF762677	LRP5	0.16	0.05	0.0	0.02	0.04	0.01	0.01	0.04	0.01	0.39	0.38	0.13	0.04	0.21	0.27	0.306	0.28	0.3	0.42	0.01
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0F00C86AC	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0714EE585	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0115378E7	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0B3337FB4	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0DE64F872	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC026062296	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0E5329148	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC052C897AB	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC09CB5E882	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC01F6AC0E2	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0CBE0F4A0	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC06078DB4B	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0E74F7843	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC02FD11A30	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0F2E04267	LRP5	0.02	0.0	0.05	0.01	0.03	0.01	0.01	0.07	0.04	0.0	0.09	0.09	0.02	0.03	0.07	0.082	0.11	0.06	0.16	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC039BEEDE4	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC04590CF27	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0277D6476	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0B4E996CD	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0DBD2C78A	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0596FD9F6	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0889E4F05	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC07D38F0B5	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC07DA6989D	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0C1671F4D	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0185A7BDE	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0B6D1BF72	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC06EFB9697	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0F68FD442	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0908CF012	LRP5	0.01	0.05	0.01	0.01	0.0	0.01	0.0	0.02	0.01	0.02	0.2	0.1	0.04	0.08	0.21	0.102	0.09	0.04	0.11	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0B95D4E55	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC006391BC5	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0E5131C5E	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0CC357E07	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC02FACCE0B	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC090434118	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC08A288087	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0D7F9CEEB	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC002829D48	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC02B89D65A	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0F159BD5A	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0B4814E5F	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC09DD54D04	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-SC0B7AFE8F9	LRP5	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.01	0.04	0.04	0.0	0.0	0.0	0.02	0.01	0.01	0.0
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0152439C2	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0744403E1	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC04B4CB182	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC01A9C52E5	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC03170177A	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC094731290	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0B7534B27	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC073C44F4A	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC029073BCD	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0F16DF8F0	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0318621C2	FZD1	0.05	0.02	0.06	0.07	0.14	0.01	0.01	0.06	0.04	0.12	0.32	0.13	0.04	0.21	0.27	0.204	0.24	0.22	0.32	0.01
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0065F5B8A	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0735548E0	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC07B9CD502	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC041A30C3B	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC04091DFF6	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC02CD1EEDE	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0B7D84FC7	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC047C4B365	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC056F0C465	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0750A0484	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC019E7AAA2	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC03A2FEB5C	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0552DC1E5	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0199BFBB3	FZD1	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0065F5B8A	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0735548E0	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC07B9CD502	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC041A30C3B	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC04091DFF6	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC02CD1EEDE	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0B7D84FC7	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC047C4B365	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC056F0C465	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0750A0484	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC019E7AAA2	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC03A2FEB5C	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0552DC1E5	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0199BFBB3	LRP6	0.05	0.02	0.06	0.07	0.16	0.05	0.05	0.03	0.05	0.12	0.32	0.22	0.12	0.26	0.4	0.204	0.24	0.22	0.32	0.02
