gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	endo.Arterial	endo.Venous	epi.Ciliated	epi.Glandular	epi.Glandular_secretory	epi.Glandular_secretory_FGF7	epi.Luminal	epi.SOX9_basalis	epi.SOX9_functionalis_I	epi.SOX9_functionalis_II	epi.SOX9_luminal	epi.preCiliated	epi.preGlandular	epi.preLuminal	immune.eM1	immune.eM2	immune.uNK1	immune.uNK3	mes.Fibroblast_basalis	mes.dStromal_early	mes.dStromal_late	mes.dStromal_mid	mes.ePV_1a	mes.ePV_1b	mes.ePV_2	mes.eStromal	mes.eStromal_MMPs	mes.uSMCs
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC0AEC52E73	FZD3	0.084	0.08	0.284	0.134	0.166	0.024	0.118	0.462	0.25	0.342	0.394	0.442	0.214	0.234	0.012	0.01	0.004	0.002	0.091	0.076	0.054	0.072	0.054	0.1	0.13	0.114	0.204	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC05E4FA547	FZD3	0.084	0.08	0.284	0.134	0.166	0.024	0.118	0.462	0.25	0.342	0.394	0.442	0.214	0.234	0.012	0.01	0.004	0.002	0.091	0.076	0.054	0.072	0.054	0.1	0.13	0.114	0.204	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC06CA35957	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC00D0D0EC3	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC03F9E6AC5	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC015580274	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC0C646FE07	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC063989793	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC0B739B6BE	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC018C0B727	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC0D8C38952	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC04617C8EB	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC08BCEE850	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC0ECDB073E	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC050D66C45	FZD3	0.084	0.08	0.252	0.146	0.154	0.024	0.162	0.34	0.382	0.46	0.51	0.621	0.214	0.328	0.018	0.006	0.004	0.004	0.091	0.172	0.102	0.15	0.054	0.14	0.182	0.322	0.334	0.074
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0953D36EF	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC060CAF2BD	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC001BD2F39	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC05D7BF6AC	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC09E6AC2F5	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC09C59F73D	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC016937C58	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0D721C667	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC056F2D04E	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0BAD0A831	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC090C59110	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0CDC53EF1	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC096736E48	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0560E3B5F	FZD4	0.148	0.236	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.002	0.117	0.046	0.024	0.044	0.102	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC010561E8D	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC06E0B84C9	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0594F894D	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0B6207B1C	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC092B44A03	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC04AF69F59	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0E149DD74	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC09771D617	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0B2882B83	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0D9880D62	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0B4243FE6	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0F7419D8D	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0B697A1AC	FZD4	0.448	0.366	0.012	0.006	0.008	0.0	0.006	0.037	0.016	0.036	0.016	0.057	0.022	0.006	0.002	0.004	0.004	0.004	0.117	0.046	0.024	0.044	0.138	0.084	0.068	0.074	0.17	0.026
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC012DB3194	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC08E2BBB8C	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC04CC06812	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC03346B36E	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0FBD05A5F	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0AA850318	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0A1AC8874	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC027A59AFB	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC01FEEE70F	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC03754EC20	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC032AE5D59	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0F9CBA955	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0B092EF65	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0B1D0028B	FZD5	0.056	0.042	0.142	0.134	0.18	0.03	0.118	0.266	0.204	0.338	0.35	0.304	0.244	0.234	0.012	0.01	0.006	0.002	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0991BCC7F	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0FD6A26C5	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0B3222CB2	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC059A22B9E	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC081C6762E	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0ACB46CDE	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC033C6423D	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0DD562B41	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0D06695E4	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC07E1924FB	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC07F714A57	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0171B2960	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0EDC637EC	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC09A9169B5	FZD5	0.056	0.042	0.142	0.146	0.154	0.03	0.138	0.266	0.204	0.338	0.35	0.304	0.276	0.378	0.03	0.006	0.01	0.004	0.013	0.018	0.018	0.016	0.02	0.044	0.02	0.01	0.014	0.04
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08496F2AE	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0A27844A8	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0A070755C	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC02D16C89A	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08EAA7ADA	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0C945DA9F	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC01D1E05E8	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0FE1FBFB5	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC04CBB7552	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0DFEAE26D	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0C61B7F73	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC06EFA5CC2	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0FF762677	FZD6	0.148	0.236	0.284	0.134	0.18	0.03	0.118	0.462	0.25	0.342	0.394	0.442	0.244	0.234	0.012	0.01	0.006	0.002	0.052	0.016	0.004	0.014	0.032	0.034	0.018	0.028	0.016	0.05
