gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	endo.Arterial	endo.Venous	epi.Ciliated	epi.Glandular	epi.Glandular_secretory	epi.Glandular_secretory_FGF7	epi.Luminal	epi.SOX9_basalis	epi.SOX9_functionalis_I	epi.SOX9_functionalis_II	epi.SOX9_luminal	epi.preCiliated	epi.preGlandular	epi.preLuminal	immune.eM1	immune.eM2	immune.uNK1	immune.uNK3	mes.Fibroblast_basalis	mes.dStromal_early	mes.dStromal_late	mes.dStromal_mid	mes.ePV_1a	mes.ePV_1b	mes.ePV_2	mes.eStromal	mes.eStromal_MMPs	mes.uSMCs
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC076898564	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0AA500B63	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC09E4E673B	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC008D5E4B2	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC090152EEE	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0E9AA9087	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0AA90A03B	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A7864078	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0756B421F	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0096917A2	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CC8A2F79	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC030087D4F	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0F1833AC0	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0BFDE14E9	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC05590EDD3	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CED85DDE	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0DA063880	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0251EEF61	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC07F654CB3	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC059D160BE	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0E03C13D1	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B4771D76	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC068FFC547	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FCB8DFBB	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC050CC3A3F	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A210DC1F	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FD500AF3	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0C91660AB	ITGB1	0.177	0.127	0.01	0.012	0.004	0.009	0.012	0.038	0.009	0.038	0.01	0.006	0.053	0.042	0.008	0.0	0.002	0.007	0.022	0.047	0.004	0.016	0.005	0.026	0.027	0.014	0.032	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0519DE925	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC06DCE672A	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D3C68BD6	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E09C8768	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC015ECCD97	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C1E494D6	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC015ED6B05	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0A5E87289	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044B5BE16	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01539071B	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044916391	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC037038602	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC04FF0CDA1	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E8C3A996	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	ITGB1	0.01	0.002	0.001	0.004	0.001	0.0	0.003	0.001	0.002	0.001	0.007	0.004	0.005	0.008	0.003	0.008	0.0	0.0	0.928	0.031	0.008	0.01	0.257	0.027	0.265	0.056	0.148	0.754
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04FA882F7	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC071163509	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E83A4B71	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0AB5FBF10	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C841033A	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC079D293A2	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	ITGB1	0.801	0.894	0.094	0.206	0.117	0.04	0.153	0.036	0.028	0.09	0.047	0.025	0.786	0.3	0.082	0.046	2.156	1.798	0.709	0.219	0.234	0.467	1.41	4.048	4.786	0.116	2.159	0.956
